x,y
0.9991568296795953,0.6004047002515756
0.9991568296795953,0.6019484233134502
0.9991568296795953,0.6034921463753249
0.9991568296795953,0.6050358694371997
0.9991568296795953,0.6065795924990743
0.9991568296795953,0.608123315560949
0.9991568296795953,0.6096670386228237
0.9991568296795953,0.6112107616846983
0.9991568296795953,0.6127544847465731
0.9991568296795953,0.6142982078084478
0.9991568296795953,0.6158419308703225
0.9991568296795953,0.6173856539321971
0.9991568296795953,0.6189293769940718
0.9991568296795953,0.6204731000559466
0.9991568296795953,0.6220168231178212
0.9991568296795953,0.6235605461796959
0.9991568296795953,0.6251042692415706
0.9991568296795953,0.6266479923034453
0.9991568296795953,0.62819171536532
0.9991568296795953,0.6297354384271947
0.9991568296795953,0.6312791614890694
0.9991568296795953,0.632822884550944
0.9991568296795953,0.6343666076128187
0.9991568296795953,0.6359103306746935
0.9991568296795953,0.6374540537365682
0.9991568296795953,0.6389977767984428
0.9991568296795953,0.6405414998603175
0.9991568296795953,0.6420852229221922
0.9991568296795953,0.643628945984067
0.9991568296795953,0.6451726690459416
0.9991568296795953,0.6467163921078163
0.9991568296795953,0.648260115169691
0.9991568296795953,0.6498038382315656
0.9991568296795953,0.6513475612934404
0.9991568296795953,0.6528912843553151
0.9991568296795953,0.6544350074171897
0.9991568296795953,0.6559787304790644
0.9991568296795953,0.6575224535409391
0.9991568296795953,0.6590661766028139
0.9991568296795953,0.6606098996646885
0.9991568296795953,0.6621536227265632
0.9991568296795953,0.6636973457884379
0.9991568296795953,0.6652410688503125
0.9991568296795953,0.6667847919121873
0.9991568296795953,0.668328514974062
0.9991568296795953,0.6698722380359367
0.9991568296795953,0.6714159610978113
0.9991568296795953,0.672959684159686
0.9991568296795953,0.6745034072215608
0.9991568296795953,0.6760471302834354
0.9991568296795953,0.6775908533453101
0.9991568296795953,0.6791345764071848
0.9991568296795953,0.6806782994690594
0.9991568296795953,0.6822220225309342
0.9991568296795953,0.6837657455928089
0.9991568296795953,0.6853094686546836
0.9991568296795953,0.6868531917165582
0.9991568296795953,0.6883969147784329
0.9991568296795953,0.6899406378403077
0.9991568296795953,0.6914843609021823
0.9991568296795953,0.693028083964057
0.9991568296795953,0.6945718070259317
0.9991568296795953,0.6961155300878062
0.9991568296795953,0.6976592531496811
0.9991568296795953,0.6992029762115558
0.9991568296795953,0.7007466992734304
0.9991568296795953,0.702290422335305
0.9991568296795953,0.7038341453971797
0.9991568296795953,0.7053778684590546
0.9991568296795953,0.7069215915209291
0.9991568296795953,0.7084653145828038
0.9991568296795953,0.7100090376446785
0.9991568296795953,0.7115527607065532
0.9991568296795953,0.7130964837684279
0.9991568296795953,0.7146402068303026
0.9991568296795953,0.7161839298921773
0.9991568296795953,0.7177276529540519
0.9991568296795953,0.7192713760159266
0.9991568296795953,0.7208150990778014
0.9991568296795953,0.7223588221396761
0.9991568296795953,0.7239025452015507
0.9991568296795953,0.7254462682634254
0.9991568296795953,0.7269899913253001
0.9991568296795953,0.7285337143871748
0.9991568296795953,0.7300774374490495
0.9991568296795953,0.7316211605109242
0.9991568296795953,0.7331648835727989
0.9991568296795953,0.7347086066346735
0.9991568296795953,0.7362523296965483
0.9991568296795953,0.737796052758423
0.9991568296795953,0.7393397758202976
0.9991568296795953,0.7408834988821723
0.9991568296795953,0.742427221944047
0.9991568296795953,0.7439709450059218
0.9991568296795953,0.7455146680677964
0.9991568296795953,0.7470583911296711
0.9991568296795953,0.7486021141915458
0.9991568296795953,0.7501458372534204
0.9991568296795953,0.7516895603152952
0.9991568296795953,0.7532332833771699
0.9991568296795953,0.7547770064390446
0.9991568296795953,0.7547770064390446
0.9991568296795953,0.7563207295009192
0.9991568296795953,0.7578644525627939
0.9991568296795953,0.7594081756246687
0.9991568296795953,0.7609518986865433
0.9991568296795953,0.762495621748418
0.9991568296795953,0.7640393448102927
0.9991568296795953,0.7655830678721673
0.9991568296795953,0.7671267909340421
0.9991568296795953,0.7686705139959168
0.9991568296795953,0.7702142370577915
0.9991568296795953,0.7717579601196661
0.9991568296795953,0.7733016831815408
0.9991568296795953,0.7748454062434156
0.9991568296795953,0.7763891293052902
0.9991568296795953,0.7779328523671649
0.9991568296795953,0.7794765754290396
0.9991568296795953,0.7810202984909143
0.9991568296795953,0.782564021552789
0.9991568296795953,0.7841077446146637
0.9991568296795953,0.7856514676765384
0.9991568296795953,0.787195190738413
0.9991568296795953,0.7887389138002877
0.9991568296795953,0.7902826368621625
0.9991568296795953,0.7918263599240372
0.9991568296795953,0.7933700829859118
0.9991568296795953,0.7949138060477865
0.9991568296795953,0.796457529109661
0.9991568296795953,0.798001252171536
0.9991568296795953,0.7995449752334106
0.9991568296795953,0.8010886982952853
0.9991568296795953,0.8026324213571598
0.9991568296795953,0.8041761444190345
0.9991568296795953,0.8057198674809094
0.9991568296795953,0.807263590542784
0.9991568296795953,0.8088073136046586
0.9991568296795953,0.8103510366665333
0.9991568296795953,0.811894759728408
0.9991568296795953,0.8134384827902827
0.9991568296795953,0.8149822058521574
0.9991568296795953,0.8165259289140321
0.9991568296795953,0.8180696519759068
0.9991568296795953,0.8196133750377814
0.9991568296795953,0.8211570980996562
0.9991568296795953,0.8227008211615309
0.9991568296795953,0.8242445442234055
0.9991568296795953,0.8257882672852802
0.9991568296795953,0.8273319903471549
0.9991568296795953,0.8288757134090297
0.9991568296795953,0.8304194364709043
0.9991568296795953,0.831963159532779
0.9991568296795953,0.8335068825946537
0.9991568296795953,0.8350506056565283
0.9991568296795953,0.8365943287184031
0.9991568296795953,0.8381380517802778
0.9991568296795953,0.8396817748421525
0.9991568296795953,0.8412254979040271
0.9991568296795953,0.8427692209659018
0.9991568296795953,0.8443129440277766
0.9991568296795953,0.8458566670896512
0.9991568296795953,0.8474003901515259
0.9991568296795953,0.8489441132134006
0.9991568296795953,0.8504878362752752
0.9991568296795953,0.85203155933715
0.9991568296795953,0.8535752823990247
0.9991568296795953,0.8551190054608994
0.9991568296795953,0.856662728522774
0.9991568296795953,0.8582064515846487
0.9991568296795953,0.8597501746465235
0.9991568296795953,0.8612938977083981
0.9991568296795953,0.8628376207702728
0.9991568296795953,0.8643813438321475
0.9991568296795953,0.8659250668940222
0.9991568296795953,0.8674687899558969
0.9991568296795953,0.8690125130177716
0.9991568296795953,0.8705562360796463
0.9991568296795953,0.8720999591415209
0.9991568296795953,0.8736436822033956
0.9991568296795953,0.8751874052652704
0.9991568296795953,0.8767311283271451
0.9991568296795953,0.8782748513890197
0.9991568296795953,0.8798185744508944
0.9991568296795953,0.8813622975127691
0.9991568296795953,0.8829060205746438
0.9991568296795953,0.8844497436365185
0.9991568296795953,0.8859934666983932
0.9991568296795953,0.8875371897602679
0.9991568296795953,0.8890809128221425
0.9991568296795953,0.8906246358840173
0.9991568296795953,0.892168358945892
0.9991568296795953,0.8937120820077666
0.9991568296795953,0.8952558050696413
0.9991568296795953,0.896799528131516
0.9991568296795953,0.8983432511933908
0.9991568296795953,0.8998869742552654
0.9991568296795953,0.9014306973171401
0.9991568296795953,0.9029744203790147
0.9991568296795953,0.9045181434408893
0.9991568296795953,0.9060618665027642
0.9991568296795953,0.9076055895646389
0.9991568296795953,0.9091493126265134
0.9991568296795953,0.9091493126265134
0.9991180438448567,0.9092601061477007
0.999079258010118,0.9093708996688878
0.9990404721753795,0.909481693190075
0.9990016863406408,0.9095924867112622
0.9989629005059023,0.9097032802324494
0.9989241146711636,0.9098140737536365
0.998885328836425,0.9099248672748237
0.9988465430016863,0.910035660796011
0.9988077571669478,0.9101464543171981
0.9987689713322091,0.9102572478383852
0.9987301854974705,0.9103680413595725
0.9986913996627318,0.9104788348807596
0.9986526138279933,0.9105896284019468
0.9986138279932546,0.9107004219231339
0.998575042158516,0.9108112154443212
0.9985362563237774,0.9109220089655083
0.9984974704890388,0.9110328024866955
0.9984586846543001,0.9111435960078828
0.9984198988195616,0.9112543895290699
0.9983811129848229,0.911365183050257
0.9983423271500843,0.9114759765714442
0.9983035413153456,0.9115867700926314
0.9982647554806071,0.9116975636138186
0.9982259696458684,0.9118083571350057
0.9981871838111298,0.911919150656193
0.9981483979763913,0.9120299441773801
0.9981096121416526,0.9121407376985673
0.998070826306914,0.9122515312197544
0.9980320404721754,0.9123623247409417
0.9979932546374368,0.9124731182621288
0.9979544688026981,0.912583911783316
0.9979156829679596,0.9126947053045033
